,pontoId,lat_pred,lon_pred
233,353.0,-8.889856189580861,-34.788062072756745
234,302.0,-8.977017671266097,-34.41957046648889
235,2102.0,-7.545018010225456,-33.96494297753348
236,77.0,-11562.581865041924,-15137.73937968789
237,1401.0,-7.281962369033858,-34.23518504102786
238,1439.0,-8.348943402621764,-35.31271967968791
239,969.0,-8.232642211523588,-34.18134347330907
240,348.0,-8.960296459837874,-34.613932830738335
241,1149.0,-8.359398940682556,-33.987734557367034
242,1823.0,-7.373708471167111,-34.12079989327849
243,2551.0,-7.3329775935335455,-33.732065371873176
244,1718.0,-7.711273275669573,-34.800216578784514
245,2133.0,-8.352646262034213,-35.108558270521485
246,692.0,-9.215583252519814,-35.87986129451069
247,2916.0,-9.12539375414153,-36.203529617940454
248,2333.0,-8.13123746085542,-33.55367405852815
249,1790.0,-8.190274415152249,-35.67536093121709
250,1447.0,-8.339120907419856,-34.436831611698096
251,129.0,-9.13488640715835,-34.35581271460063
252,1834.0,-7.597721299343224,-34.79419063793176
253,2574.0,-7.779016123375264,-33.98241467484846
254,249.0,-8.99169733651318,-34.78549591231298
255,1046.0,-8.716098317650154,-35.34795658448056
256,1254.0,-8.582926981436936,-34.35087360159872
257,1178.0,-8.559491510303761,-34.76129113992238
258,5.0,-9.130949125916104,-36.07653457331942
259,765.0,-8.732518621463758,-35.13608331318044
260,593.0,-7.973239954048908,-36.04942765275979
261,1934.0,-8.386711619216896,-35.346068920794515
262,1694.0,-8.24581799405627,-35.27353192374798
263,1749.0,-7.569107813333973,-34.043454571230896
264,2766.0,-10.788479958146603,-34.949944522425795
265,2010.0,-7.6210344236324294,-33.96138995358411
266,1171.0,-8.049247662543703,-33.98617442626257
267,468.0,-9.192196507603644,-34.95508019902557
268,1361.0,-8.537417255033866,-35.086833470474204
269,170.0,-8.713141223528163,-34.21542098078901
270,2923.0,-9.157321109190706,-35.66744703158336
271,687.0,-8.6907862361745,-35.264217979667265
272,2425.0,-7.48222651607195,-33.490288535831056
273,1685.0,-7.197001357467908,-34.273229461552965
274,2712.0,-8.859992472081737,-35.9416941007063
275,2640.0,-10.158658148099327,-34.80303498075485
276,1523.0,-8.74441154765372,-35.797778354817815
277,2544.0,-7.746364911804138,-33.60028358678838
278,898.0,-9.035743819965852,-35.482899090811884
279,1663.0,-7.357198538907914,-34.39755842145264
280,1348.0,-7.753586810424521,-34.61062038344554
281,2581.0,-9.01779603016966,-33.86429675185551
282,2261.0,-7.098742379458903,-34.808261551649636
283,827.0,-8.77561289270587,-34.997152458886035
284,2565.0,-8.203567536415601,-33.01566038986117
285,2440.0,-7.193027942528017,-33.729534845998494
286,603.0,-9.294380503187412,-35.57336195808681
287,1285.0,-8.449723731042866,-35.00833192802301
288,2103.0,-7.66920082202565,-34.41390203045478
289,2583.0,-9.374979926343329,-35.6809696478723
290,1370.0,-7.789685575956779,-34.55045345830644
291,1683.0,-7.8308439581909,-34.54421557978522
292,1293.0,-7.804335132750084,-34.56845210349731
293,676.0,-7.933451878049199,-33.81098082329996
294,1938.0,-8.341409725848527,-35.17555199303756
295,986.0,-8.122919058997358,-35.374659988991155
296,2820.0,-9.041944666540722,-32.474949875506184
297,2597.0,-9.506128881091179,-34.84511719996148
298,2281.0,-7.92938342964345,-35.43641972768734
299,19.0,-8.920295470060761,-35.50289811037602
300,1490.0,-7.323882548914909,-34.33777602501324
301,1122.0,-8.691797218967224,-35.57872466850553
302,1042.0,-8.29535406018956,-34.17160709264193
303,113.0,-9.398908741656047,-35.33647038489204
304,2339.0,-7.390333802395789,-34.56058121621318
305,100.0,-8.693612930398714,-34.40128313621494
306,530.0,-9.141104926243436,-35.742416962438114
307,135.0,-9.316184976257405,-35.668541863847096
308,1387.0,-8.366813562893952,-35.16749050666364
309,2156.0,-7.5178907880818215,-34.56241908888106
310,2908.0,-9.450007884940408,-34.26865155177772
311,2284.0,-7.25889891189602,-34.258781065160946
312,2334.0,-8.813037297744481,-35.18007552121907
313,447.0,-8.454187190429813,-34.32988503852345
314,331.0,-9.488684779716275,-35.76909714017327
315,1883.0,-7.966796862440322,-33.742713966766814
316,2079.0,-7.619150693268325,-34.35700601645285
317,780.0,-8.053061720762503,-33.990106350705275
318,1288.0,-9.356913158065463,-35.80589351827391
319,432.0,-9.116036177612182,-35.84729728463904
320,732.0,-8.477206554333373,-35.21247003928109
321,1997.0,-7.49363528610652,-34.006437364993694
322,670.0,-8.745254887690049,-35.42322324509003
323,219.0,-8.95684603790993,-34.42245459354062
324,97.0,-9.051411801200018,-35.66832417708219
325,1452.0,-7.649433310959022,-34.54192243517129
326,1566.0,-7.839993972150444,-33.70931037275237
327,2124.0,-7.396898261896151,-34.562472700779445
328,1877.0,-7.695613574423291,-35.12836926019578
329,1286.0,-8.561666380563484,-34.71256565941437
330,1987.0,-8.34372423229183,-35.29846974033908
331,1661.0,-7.674054984715603,-34.599365501810496
332,248.0,-9.516636182557846,-35.673615448463394
333,1393.0,-7.805548802727696,-34.606593092564154
334,1672.0,-7.609088912183395,-35.000908237879834
335,1742.0,-8.401638206621612,-35.898279107090815
336,896.0,-8.742270699990303,-34.74449478189338
337,1388.0,-8.071257437717223,-35.29156651766368
338,1144.0,-8.100531573892424,-34.50838297687745
339,993.0,-8.197711593983218,-34.44885869128679
340,1377.0,-7.711919208891322,-34.733261164750516
341,1953.0,-7.772356727680682,-33.84085514490423
342,721.0,-9.230169067376558,-34.467592721508915
343,1398.0,-7.828062264420831,-34.60563523686274
344,1115.0,-8.745872909406764,-35.5128363349784
345,707.0,-9.019747127139748,-35.88059991725714
346,2742.0,-8.94502670396059,-35.895837229666604
347,2907.0,-9.326134513435402,-34.0029508475461
348,1935.0,-8.19640368863056,-35.05812265564603
349,450.0,-9.174327924054356,-35.77816166526267
350,1137.0,-8.72520005737668,-35.20055762639825
351,2673.0,-10.207715327504653,-34.75837572143915
352,451.0,-9.22743277899703,-35.8275934764055
353,2390.0,-6.8138014986781235,-34.025559660536885
354,518.0,-9.62891197254026,-34.68971293664504
355,95.0,-9.063528268250877,-34.70633929593073
356,1851.0,-7.561446828066382,-33.76353005584758
357,655.0,-8.65744635444446,-35.293422021320424
358,76.0,-8.923788155931984,-35.23602777011931
359,1183.0,-8.704740330662226,-35.95834386531795
360,674.0,-8.609808019081779,-35.279540467624784
361,2071.0,-8.279564034978105,-35.07240356634529
362,1110.0,-7.7076537863670085,-34.42067622568605
363,251.0,-8.593392351302938,-34.02238448095426
364,2950.0,-9.8364994828707,-35.54575495308454
365,1186.0,-8.130331808466961,-33.97503762010912
366,2931.0,-9.325530669937352,-35.79559814977495
367,1747.0,-8.017763666677999,-34.40126885401553
368,733.0,-8.571058617564342,-35.07845696808046
369,2624.0,-8.286809035419134,-36.05127018561523
370,2056.0,-7.190437976853275,-34.30102577315684
371,2163.0,-7.63210532524569,-34.3443082230084
372,2080.0,-7.22592082292946,-34.25594923501204
373,1408.0,-7.662674867051175,-34.94648136413092
374,1400.0,-7.87014246631666,-34.57944820833995
375,2196.0,-7.409751208845047,-34.49096318260051
376,1911.0,-7.705755641393784,-33.39581990403889
377,2446.0,-6.961220986298051,-33.83168488024381
378,2570.0,-7.750392896084329,-34.00292875494635
379,531.0,-8.83405645635963,-35.66320732446695
380,2449.0,-8.234937036042512,-33.45327424362454
381,1244.0,-8.90375644071751,-35.5341132098595
382,2050.0,-8.317669113096771,-35.0178084515681
383,89.0,-9.633511828971866,-35.34929187269238
384,2197.0,-8.421983742973056,-33.7281259720577
385,2256.0,-7.545407280655235,-34.48001724073774
386,94.0,-9.382964396902041,-35.60238353632655
387,782.0,-9.020050993687647,-35.808644533913174
388,2011.0,-7.751584036396918,-35.20698118764416
389,2528.0,-7.490058290620256,-33.578493888638306
390,2622.0,-8.219625175939846,-36.019542023244384
391,1679.0,-7.708755388980565,-34.59033515736087
392,759.0,-8.881396771252168,-34.09388366324257
393,695.0,-8.766346346642816,-35.28815007259168
394,2062.0,-7.307309480355553,-33.89967687256261
395,1549.0,-7.852794794127513,-34.46200190976339
396,1943.0,-8.288989208815256,-35.282523441021496
397,2085.0,-7.7163324814201895,-34.40898960027898
398,1249.0,-7.743439353776255,-34.443760786253975
399,2136.0,-7.756998833286949,-35.07055199192473
400,2251.0,-7.47561576373441,-35.18326256720551
401,810.0,-8.555869717019785,-35.30277109871815
402,296.0,-8.88409569994447,-34.68815120061622
403,667.0,-8.574842065059109,-35.20377094627595
404,866.0,-8.654068623151407,-35.04177386763581
405,90.0,-9.012105702448403,-34.852974200730344
406,754.0,-8.63453905379265,-34.99846407153707
407,1169.0,-8.562939916832153,-35.20609573400992
408,1000.0,-8.421429382027885,-34.93757296528267
409,2409.0,-6.80154043719433,-33.84064804815077
410,295.0,-9.524286059170308,-35.592938315039206
411,342.0,-8.912201592221885,-34.83635063027064
412,550.0,-8.894672112958943,-35.52445112869742
413,643.0,-8.66449206950183,-35.39235633612519
414,2486.0,-8.557147041334648,-34.638792439875445
415,532.0,-8.974381924716981,-34.90583845453641
416,2258.0,-7.814923134787941,-34.468920661247125
417,1634.0,-7.6134969021283325,-34.94816761300791
418,1623.0,-7.908255057123864,-34.48615442235415
419,359.0,-9.301300710819088,-35.4262406234982
420,1362.0,-7.7050110224515596,-34.66057885355971
421,743.0,-8.543295712769108,-35.05726646457184
422,1424.0,-8.406962920640675,-35.15213345587044
423,1540.0,-7.749693196146437,-34.57253748278621
424,1103.0,-8.76378854051406,-34.706106550387645
425,399.0,-8.842673255659925,-34.0172459578759
426,10.0,-8.985894656754752,-35.23279788879385
427,1983.0,-8.435837988750265,-35.29884666681407
428,1121.0,-8.367745479203688,-34.4608253117919
429,98.0,-9.037912698434965,-35.087816018563174
430,535.0,-8.964213496995939,-35.68302761809889
431,1404.0,-7.341338217034951,-34.19764549560823
432,1517.0,-7.522363746003389,-34.508351436380934
433,2935.0,-8.774793090828503,-33.423790072365136
434,567.0,-8.877109819367172,-35.51967155242407
435,1175.0,-8.552018063800976,-35.804375833972955
436,2928.0,-9.4396656405594,-35.76725795959096
437,1624.0,-7.3656066370234505,-34.49713648532643
438,2074.0,-7.476757051976611,-33.921553525212886
439,2686.0,-10.480171257912382,-34.99376383548271
440,689.0,-8.703642396459394,-35.267158307731805
441,769.0,-8.439203031738845,-34.64011223665733
442,2429.0,-6.982508372025675,-33.65034955129795
443,2552.0,-8.45571629375449,-35.16141274247681
444,1128.0,-8.248427659651785,-34.28459463560738
445,83.0,-9.671936226964405,-35.53289178417283
446,1023.0,-8.398659108982434,-34.45446426754101
447,475.0,-9.280049113889522,-35.694315310278455
448,1732.0,-7.578116810134726,-34.036070865991945
449,547.0,-8.888617750875046,-35.58560655186232
450,169.0,-9.00623495128007,-34.72070866349135
451,2012.0,-7.644597267366309,-35.115125145007774
452,551.0,-8.440524306057412,-34.09698997923576
453,1532.0,-8.25755403459101,-34.46463233331594
454,1995.0,-7.575564619673592,-33.861066714133194
455,632.0,-7.265938919747194,-34.26283144697102
456,964.0,-8.52652091517478,-34.94955412942893
457,2810.0,-8.717005308725483,-34.48185247286482
458,1470.0,-8.453038710074473,-35.74977700360019
459,209.0,-9.17456819656443,-34.983658514889434
460,2107.0,-7.5727959041326525,-34.05227073750233
461,1738.0,-7.697603887531134,-34.658632265227
462,948.0,-8.038752999748432,-34.494017617344234
463,2920.0,-9.349798203628216,-35.85072677341219
464,2596.0,-8.124248274038205,-34.32047155749578
465,340.0,-9.276542910557954,-34.73121892227926
466,2852.0,-9.242790301667224,-32.0080497980929
467,84.0,-9.234270408623754,-35.609774680059815
468,610.0,-8.994811601887633,-35.58093063719167
469,426.0,-9.214967502927061,-34.942108195202984
470,1022.0,-8.65748978039319,-35.13274155131135
471,2418.0,-7.613946527911935,-33.462753953778424
472,1256.0,-8.551664283342257,-34.75094197392082
473,1789.0,-7.809365824553179,-34.66821588070181
474,2723.0,-8.774991322858774,-33.78688843036083
475,2955.0,-10.211442139342932,-35.22611154864043
476,2620.0,-8.92910705390157,-35.26411385664565
477,2750.0,-7.961967551842638,-33.59172660699166
478,608.0,-8.902322620355225,-35.477226027440125
479,48.0,-8.862631267420765,-35.15197183423538
480,250.0,-9.030273265792278,-34.75059658587323
481,2421.0,-7.247939338791285,-33.701954041365795
482,2831.0,-8.03314199161502,-33.821421283988705
483,1782.0,-7.654801579495231,-34.76341981451606
484,2616.0,-9.488267601175714,-34.08479588886812
485,1630.0,-7.3478506382327495,-34.51282577481537
486,1979.0,-7.62589561081139,-33.78527514135085
487,2505.0,-8.492114087102703,-34.58647817087143
488,2158.0,-8.210992966392997,-34.56895149085209
489,1827.0,-8.083274249170278,-35.2882360875149
490,1541.0,-7.576359102639703,-34.62782384378416
491,793.0,-8.521787644172726,-34.759393049273456
492,968.0,-7.837442395919447,-34.40479671931148
493,2095.0,-7.406506478399921,-33.966403332372195
494,915.0,-8.276183177567622,-34.423782672297484
495,1967.0,-8.501245914134007,-35.326141048652225
496,2510.0,-8.496359125597493,-34.883357923202404
497,1592.0,-8.273159097684527,-35.89599125424194
498,2349.0,-7.3901979245726,-34.44550484034161
499,709.0,-7.922644708352577,-34.72387970110979
500,2177.0,-7.362621411838697,-34.46550936658696
501,2138.0,-7.681621106501845,-34.33744641535269
502,52.0,-8.909021905948922,-35.17171234936054
503,304.0,-9.272678761852738,-35.81782682093818
504,1578.0,-7.655428954534424,-34.594617122702864
505,1421.0,-7.113130978606081,-34.36546340078455
506,865.0,-8.927620637045273,-35.62528453841216
507,2629.0,-9.428658080739924,-35.222825570166805
508,1220.0,-7.749388282008982,-34.45637460595627
509,2031.0,-7.666972914388181,-34.388812729259854
510,2201.0,-8.27146026278866,-35.09533129608709
511,788.0,-8.777040102384452,-34.621753308727314
512,2371.0,-8.809882466952372,-33.34335448404962
513,40.0,-9.096610466263945,-34.795013109366494
514,1497.0,-8.58850599225264,-35.83765222835319
515,254.0,-9.396677597550582,-35.69949187999873
516,1079.0,-8.380618069305248,-35.04106702266691
517,413.0,-8.436716012859014,-33.97858879596377
518,1996.0,-8.331487665648448,-35.23685867063805
519,2929.0,-9.064526637063457,-35.96732405068384
520,286.0,-9.062451238103138,-34.946074228922924
521,549.0,-8.458821287569084,-34.17882421458151
522,484.0,-9.107399621411563,-35.6855411145939
523,281.0,-9.107254225435248,-33.9455176253895
524,1278.0,-9.234558765804298,-34.97454306937912
525,2348.0,-8.502484853706711,-35.12069076630248
526,285.0,-9.256766986856968,-35.40535179408523
527,108.0,-9.120227112981135,-35.46775192563244
528,1441.0,-8.002248439760969,-34.453659194875996
529,694.0,-8.647971627143352,-35.21423902139176
530,1495.0,-8.347194299673593,-35.36970498031603
531,508.0,-9.752488272800136,-34.917693984481204
532,412.0,-8.723152620970192,-34.44686904752905
533,448.0,-8.98712180074978,-34.75496811368877
534,1467.0,-7.556002597244197,-34.77682677663167
535,2523.0,-7.134205565520384,-34.67986270490589
536,1415.0,-7.833689698449244,-34.69648129842984
537,1082.0,-8.849491783671375,-35.73503689482545
538,1230.0,-8.530650989207713,-34.75885273578032
539,2522.0,-7.799514879717554,-33.70524187286383
540,1858.0,-7.766885145401702,-34.405333889461986
541,204.0,-9.226217443177116,-34.81347057310455
542,2726.0,-7.424725307550131,-34.209273254462985
543,1190.0,-8.857257866490524,-35.69659521259226
544,86.0,-9.111435047518064,-35.01540497302503
545,659.0,-8.781839358026101,-35.263859809582684
546,592.0,-9.246027586255696,-35.63198578282521
547,509.0,-9.436275035364785,-34.37776999374482
548,279.0,-8.960618930795594,-34.337865896996696
549,61.0,-8.200988434416976,-36.63176059798815
550,604.0,-8.74189367540878,-35.47209401277493
551,2114.0,-7.971732956797644,-34.25259853708352
552,4.0,-8.978698591446884,-35.32186940140117
553,201.0,-9.30487149588213,-34.43341169914943
554,760.0,-8.571591523628745,-34.83407909634539
555,1740.0,-7.742235185672223,-34.7173410298695
556,2487.0,-7.879343588892082,-33.77191405928041
557,56.0,-9.000117166061859,-35.40038593337494
558,2257.0,-7.442889852145742,-34.626580857979505
559,1049.0,-8.578002629344272,-34.816567543519696
560,1342.0,-8.824970232775684,-35.76724431054852
561,1861.0,-7.428058217093097,-34.155300907660894
562,1559.0,-7.658330369737787,-34.53907346674198
563,1579.0,-7.567261695271119,-34.629220975589924
564,1637.0,-7.70142563283186,-34.76580212273795
